ENGLISH CATEGORY,中文類別,ENGLISH NAME,中文名稱,ENGLISH ADDRESS,中文地址,LONGITUDE,經度,LATITUDE,緯度,EASTING,坐標東,NORTHING,坐標北,SCHOOL NO.,SCHOOL NO.,STUDENTS GENDER,就讀學生性別,SESSION,學校授課時間,DISTRICT,分區,FINANCE TYPE,資助種類,SCHOOL LEVEL,學校類型,OPENING HOURS,開放時間,TELEPHONE,聯絡電話,FAX NUMBER,傳真號碼,EMAIL ADDRESS,電郵地址,WEBSITE,網頁,RELIGION,宗教,
Kindergartens,幼稚園,HKLLC SAU TAK KG(CAMPUS 2)(P.M.),香港靈糧堂秀德幼稚園(二校)(下午),SHOP 2-3 11-13 15-18 1/F WEST KOWLOON PLACE ONE WEST KOWLOON 873 LAI CHI KOK ROAD KOWLOON,"九龍荔枝角道873號一號．西九龍西九龍薈一樓2-3,11-13,15-18號舖",114-8-48,114-8-48,22-20-4,22-20-4,833162.7,833162.7,821697.5,821697.5,601861000112,601861000112,CO-ED,男女,P.M.,下午,SHAM SHUI PO,深水埗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,35202238,35202238,35202237,35202237,,,,,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,BILOK ANGLO-CHINESE KINDERGARTEN (A.M.),比諾中英文幼稚園(上午),G-2/F 26-28 LUNG SUM AVENUE SHEK WU HUI SHEUNG SHUI NEW TERRITORIES,新界上水石湖墟龍琛路26-28號地下二樓,114-7-46,114-7-46,22-30-12,22-30-12,831377,831377,840414,840414,231088000111,231088000111,CO-ED,男女,A.M.,上午,NORTH,北區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26702775,26702775,26702775,26702775,,,http://www.bilok-holford.edu.hk,http://www.bilok-holford.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,THE SALVATION ARMY CENTALINE CHARITY FUND KINDERGARTEN (A.M.),救世軍中原慈善基金幼稚園(上午),G/F MEI MUN HOUSE MEI TIN ESTATE TAI WAI SHATIN NEW TERRITORIES,新界沙田大圍美田邨美滿樓地下,114-10-21,114-10-21,22-22-31,22-22-31,835831.3,835831.3,826227.5,826227.5,576743000111,576743000111,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,2886 2340,2886 2340,2886 2343,2886 2343,,,http://pses.salvation.org.hk,http://pses.salvation.org.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,YORK INTERNATIONAL KINDERGARTEN(A.M.),約克國際幼稚園(上午),"G/F., NO.2 ESSEX CRESCENT, KOWLOON TONG, KOWLOON",九龍九龍塘雅息士道2號地下,114-10-41,114-10-41,22-19-43,22-19-43,836382.3,836382.3,821076.6,821076.6,581852000311,581852000311,CO-ED,男女,A.M.,上午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,,,,,
Kindergartens,幼稚園,YIU WING ANGLO-CHINESE KINDERGARTEN (A.M.),耀榮中英文幼稚園(上午),G/F YIU WING HOUSE YIU ON ESTATE MA ON SHAN SHATIN NEW TERRITORIES,新界沙田馬鞍山耀安邨耀榮樓地下,114-13-55,114-13-55,22-25-16,22-25-16,841935,841935,831322.7,831322.7,231398000111,231398000111,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26417212,26417212,26439096,26439096,,,http://www.tkyw.com,http://www.tkyw.com,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,TP MER ASSN CHEUNG HOK MING KG (TKO)(WHOLE DAY),大埔商會張學明幼稚園(將軍澳)(全日),"G/F., KWONG YIN HOUSE (BLOCK C) KWONG MING COURT TSEUNG KWAN O NEW TERRITORIES",新界將軍澳廣明苑廣賢閣(C座)地下,114-15-30,114-15-30,22-18-46,22-18-46,844668,844668,819298.2,819298.2,528048000113,528048000113,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,http://www.chmk.edu.hk,http://www.chmk.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,MING WAI KINDERGARTEN(P.M.),明慧幼稚園(下午),1/F 2-8 TSAT TSZ MUI ROAD NORTH POINT HONG KONG,香港北角七姊妹道2-8號2樓,114-12-2,114-12-2,22-17-26,22-17-26,838722.1,838722.1,816844.7,816844.7,321087000112,321087000112,CO-ED,男女,P.M.,下午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,25615804,25615804,25900309,25900309,,,http://www.mingwai.edu.hk,http://www.mingwai.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,TSZ CHING ESTATE BODHI SIKSA KG(P.M.),慈正邨菩提幼稚園(下午),"G/F, CHING MING HOUSE TSZ CHING ESTATE TSZ WAN SHAN KOWLOON",九龍慈雲山慈正邨正明樓地下,114-12-10,114-12-10,22-20-57,22-20-57,838934.1,838934.1,823342.7,823342.7,542601000112,542601000112,CO-ED,男女,P.M.,下午,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,22745761,22745761,22745780,22745780,,,http://www.tcebsk.edu.hk,http://www.tcebsk.edu.hk,BUDDHISM,佛教,
Kindergartens,幼稚園,JONATHAN INNOVATIVE ENGLISH KINDERGARTEN(WHOLE DAY),永樂創新英文幼稚園(全日),SHOP OT/KG01 LUNG POON COURT COMMERCIAL CENTRE DIAMOND HILL KOWLOON,九龍鑽石山龍蟠苑商場第OT／KG01號舖,114-12-1,114-12-1,22-20-29,22-20-29,838677.6,838677.6,822486.9,822486.9,595144000113,595144000113,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,27996300,27996300,27996322,27996322,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,REGENT'S KINDERGARTEN (BRANCH SCHOOL) (A.M.),麗晶幼稚園分校(上午),"SHOP NOS 5B, 6, 7, 8 & 9 1/F PEARL HOUSE ON LOK ROAD YUEN LONG NEW TERRITORIES (YLTL 95 YUEN LONG MAIN ROAD)","新界元朗安樂路明珠樓二樓5B, 6, 7, 8及9號",114-1-55,114-1-55,22-26-41,22-26-41,821359,821359,833939.1,833939.1,156981000111,156981000111,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24772332,24772332,24793775,24793775,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,A-ONE KINDERGARTEN(P.M.),第一幼稚園(下午),G/F KAM HON HOUSE CHOI HUNG ESTATE CHOI HUNG KOWLOON,九龍彩虹邨金漢樓地下,114-12-23,114-12-23,22-20-11,22-20-11,839302.4,839302.4,821916.2,821916.2,316504000112,316504000112,CO-ED,男女,P.M.,下午,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23204880,23204880,23204880,23204880,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,ZENITH KINDERGARTEN (TUEN MUN)(P.M.),英藝幼稚園(屯門)(下午),SHOP NO 5 ON G/F & 1/F TOP COURT 56 - 76 TAK CHING COURT TUEN MUN NEW TERRITORIES,新界屯門德政圍56-76號桃苑地下05號舖及1樓,113-58-32,113-58-32,22-23-42,22-23-42,815527.3,815527.3,828418.6,828418.6,597392000112,597392000112,CO-ED,男女,P.M.,下午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24515788,24515788,24515698,24515698,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,NORWEGIAN INTERNATIONAL SCHOOL(P.M.),NORWEGIAN INTERNATIONAL SCHOOL (P.M.),TAI PO BUNGALOW KWONG FUK ROAD & 170 KAM SHAN ROAD TAI PO NEW TERRITORIES,新界大埔廣福道大埔平房及170號錦山路,114-10-13,114-10-13,22-26-53,22-26-53,835602.8,835602.8,834278.8,834278.8,215520000112,215520000112,CO-ED,男女,P.M.,下午,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26380269,26380269,26510050,26510050,,,http://www.nis.edu.hk/,http://www.nis.edu.hk/,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,LOVING HEART LUTHERAN KINDERGARTEN (A.M.),路德會愛心幼稚園(上午),G/F HOK SAM HOUSE LUNG HANG ESTATE SHATIN NEW TERRITORIES,新界沙田隆亨邨學心樓地下,114-10-37,114-10-37,22-21-60,22-21-60,836279.4,836279.4,825277.5,825277.5,157600000111,157600000111,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26984188,26984188,26976327,26976327,,,http://web01.2000fun.net/~lovingheart/,http://web01.2000fun.net/~lovingheart/,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,GRACE BAPTIST KINDERGARTEN(P.M.),懷恩浸信會幼稚園(下午),"1/F, ODEON BUILDING NO 28 SHU KUK STREET NORTH POINT HONG KONG",香港北角書局街28號國賓大厦1字樓,114-12-1,114-12-1,22-17-32,22-17-32,838672.7,838672.7,817023.8,817023.8,323969000212,323969000212,CO-ED,男女,P.M.,下午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,25784275,25784275,30074953,30074953,,,http://www.hkbkec.edu.hk/gbkt/,http://www.hkbkec.edu.hk/gbkt/,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,CHINESE YMCA KINDERGARTEN (A.M.),中華基督教青年會幼稚園(上午),KINDERGARTEN AT 2/F ANCILLARY FACILITIES BLOCK TIN YUET ESTATE TIN SHUI WAI NEW TERRITORIES,新界天水圍天悅邨服務設施大樓二樓幼稚園,114-0-2,114-0-2,22-27-45,22-27-45,818121.9,818121.9,835886.4,835886.4,541230000111,541230000111,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24452320,24452320,24452606,24452606,,,http://www.ymca.org.hk,http://www.ymca.org.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,SIN CHING KINDERGARTEN(WHOLE DAY),善正幼稚園(全日),NO 8 G/F FUNG KING HOUSE LAI KING ESTATE KWAI CHUNG NEW TERRITORIES,新界葵涌荔景邨風景樓地下8號,114-7-35,114-7-35,22-21-5,22-21-5,831075.3,831075.3,823577.3,823577.3,582530000113,582530000113,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,28689936,28689936,28689916,28689916,,,http://www.sck.edu.hk,http://www.sck.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,DISCOVERY BAY INTERNATIONAL SCHOOL (A.M.),DISCOVERY BAY INTERNATIONAL SCHOOL (A.M.),DISCOVERY BAY LANTAU ISLAND NEW TERRITORIES,新界大嶼山愉景灣,114-1-2,114-1-2,22-17-40,22-17-40,819807,819807,817298,817298,230987000111,230987000111,CO-ED,男女,A.M.,上午,ISLANDS,離島區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,29877331,29877331,29877076,29877076,,,http://www.dbis.edu.hk,http://www.dbis.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,RAIMONDI COLLEGE KINDERGARTEN SECTION(P.M.),高主教書院幼稚園部(下午),G/F - 2/F 30 KIN WAH STREET NORTH POINT HONG KONG,香港北角建華街30號地下至2樓,114-11-53,114-11-53,22-17-22,22-17-22,838442.2,838442.2,816711.7,816711.7,215538000112,215538000112,CO-ED,男女,P.M.,下午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,25661879,25661879,25669132,25669132,,,,,CATHOLICISM,天主教,
Kindergartens,幼稚園,TELFORD GARDENS ENGLISH KINDERGARTEN (A.M.),德福英文幼稚園 (上午),"PODIUM LEVEL 3, TELFORD GARDENS, KOWLOON BAY, KOWLOON",九龍九龍灣德福花園平台三樓,114-12-44,114-12-44,22-19-28,22-19-28,839909.8,839909.8,820593.4,820593.4,601985000111,601985000111,CO-ED,男女,A.M.,上午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,tfkginfo@gmail.com,tfkginfo@gmail.com,http://www.chsc.hk/kindergarten,http://www.chsc.hk/kindergarten,,,
Kindergartens,幼稚園,ZENITH KINDERGARTEN (TSEUNG KWAN O)(P.M.),英藝幼稚園(將軍澳)(下午),"PORTION OF SHOP 7 ON G/F. AND PORTION OF 1/F., TWIN PEAKS, 9 CHI SHIN STREET, TSEUNG KWAN O, NEW TERRITORIES",新界將軍澳至善街9號嘉悅地下7號舖部份及一樓部份,114-15-40,114-15-40,22-18-17,22-18-17,844942.4,844942.4,818407.3,818407.3,607258000112,607258000112,CO-ED,男女,P.M.,下午,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,,,,,
Kindergartens,幼稚園,BUDDHIST TCFS YEUNG TAM YUEN FONG KG (A.M.),道慈佛社楊譚婉芳幼稚園(上午),G/F BLK M KAI TSUI COURT SIU SAI WAN ESTATE SIU SAI WAN HONG KONG,香港小西灣佳翠苑顯翠閣地下,114-15-4,114-15-4,22-15-42,22-15-42,843911.4,843911.4,813663,813663,325945000111,325945000111,CO-ED,男女,A.M.,上午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,25567897,25567897,25055804,25055804,,,,,BUDDHISM,佛教,
Kindergartens,幼稚園,TWGH CHAN KING HAR KINDERGARTEN(P.M.),東華三院馬陳景霞幼稚園(下午),G/F SUN YUET HOUSE SUN CHUI ESTATE SHATIN NEW TERRITORIES,新界沙田新翠邨新月樓地下,114-10-50,114-10-50,22-22-13,22-22-13,836634,836634,825663.4,825663.4,157384000112,157384000112,CO-ED,男女,P.M.,下午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26044380,26044380,26081489,26081489,,,http://www.twghckhkg.edu.hk,http://www.twghckhkg.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,KENTVILLE KINDERGARTEN(P.M.),根德園幼稚園(下午),G/F& 1/F 5-7 DORSET CRESCENT KOWLOON,九龍多實街5-7號地下及1樓,114-10-41,114-10-41,22-20-18,22-20-18,836380.9,836380.9,822152.2,822152.2,322300000212,322300000212,CO-ED,男女,P.M.,下午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23386422,23386422,23387017,23387017,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,SKH HOLY SPIRIT CHURCH WO CHE KG(P.M.),聖公會靈風堂禾輋幼稚園(下午),118-129 SHUN WO HOUSE WO CHE ESTATE SHATIN NEW TERRITORIES,新界沙田禾輋邨順和樓118-129地下,114-11-38,114-11-38,22-23-14,22-23-14,838020.5,838020.5,827554.2,827554.2,156493000112,156493000112,CO-ED,男女,P.M.,下午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26975622,26975622,26027493,26027493,,,,,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,HARTS PRESCHOOL(A.M.),樂希幼兒學校(上午),G/F & WHOLE 1/F HIGH PARK GRAND 68 BOUNDARY STREET KOWLOON,九龍界限街68號曉珀‧御地下及一樓全層,114-10-12,114-10-12,22-19-35,22-19-35,835562.1,835562.1,820822.2,820822.2,601403000111,601403000111,CO-ED,男女,A.M.,上午,YAU TSIM MONG,油尖旺區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23382878,23382878,23376322,23376322,,,,,,,
Kindergartens,幼稚園,YAN OI TONG PONG LO SHUK YIN KG (WHOLE DAY),仁愛堂龐盧淑燕幼稚園(全日),"UNIT 114, 1/F HOI LAI SHOPPING CENTRE HOI LAI ESTATE SHAMSHUIPO KOWLOON",九龍深水埗海麗邨海麗商場1樓114號,114-8-48,114-8-48,22-19-58,22-19-58,833159.9,833159.9,821515.1,821515.1,567051000113,567051000113,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,35146333,35146333,35146322,35146322,,,http://ppe.yot.org.hk/,http://ppe.yot.org.hk/,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,YAN OI TONG DAN YANG WING MAN KG(P.M.),仁愛堂鄧楊詠曼幼稚園(下午),G/F CHOI KWAI HOUSE CHOI MING COURT TSEUNG KWAN O NEW TERRITORIES,新界將軍澳彩明苑彩貴閣地下,114-15-10,114-15-10,22-18-24,22-18-24,844097.6,844097.6,818627.9,818627.9,540811000112,540811000112,CO-ED,男女,P.M.,下午,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,27060827,27060827,27061800,27061800,,,http://ppe.yot.org.hk/,http://ppe.yot.org.hk/,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,PLK YICK CHARK FUNG KINDERGARTEN(WHOLE DAY),保良局易澤峰幼稚園(全日),G/F PO YAN HOUSE PO LAM ESTATE TSEUNG KWAN O NEW TERRITORIES,新界將軍澳寶林邨寶仁樓,114-15-10,114-15-10,22-19-33,22-19-33,844096.5,844096.5,820769.8,820769.8,158232000113,158232000113,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,http://www.kids-club.net/edu/ycfkg,http://www.kids-club.net/edu/ycfkg,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,SHEUNG SHUI CHURCH KINDERGARTEN (A.M.),上水堂幼稚園(上午),23 JOCKEY CLUB ROAD SHEUNG SHUI NEW TERRITORIES (EXCLUDING ROOMS A - E),新界上水馬會道23號(課室A至E除外),114-7-36,114-7-36,22-30-32,22-30-32,831111.2,831111.2,841030.4,841030.4,150843000111,150843000111,CO-ED,男女,A.M.,上午,NORTH,北區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26721848,26721848,26704259,26704259,,,http://www.ssckg.edu.hk,http://www.ssckg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,PLK TANG BIK WAN MEMORIAL KINDERGARTEN (A.M.),保良局鄧碧雲紀念幼稚園(上午),"G/F UNITS NO 118-131, G/F, KWONG YEE HOUSE KWONG FUK ESTATE, PHASE 1B TAI PO NEW TERRITORIES",新界大埔廣福邨廣義樓118–131號地下,114-10-34,114-10-34,22-26-56,22-26-56,836176.5,836176.5,834374.2,834374.2,157449000111,157449000111,CO-ED,男女,A.M.,上午,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26562016,26562016,26538639,26538639,,,http://www.kids-club.net/edu/tbwmkg,http://www.kids-club.net/edu/tbwmkg,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,PEACE EVANGELICAL CENTRE KINDERGARTEN (A.M.),平安福音堂幼稚園(上午),WAI WAH CENTRE 3/F KINDERGARTEN A 11-17 SHATIN CENTRE STREET SHATIN NEW TERRITORIES,新界沙田沙田正街11-17號偉華中心3樓A幼稚園,114-11-14,114-11-14,22-22-52,22-22-52,837326,837326,826876,826876,158429000111,158429000111,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26954422,26954422,26954099,26954099,,,http://www.peck.edu.hk,http://www.peck.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,SUN ISLAND ENGLISH KG (BELCHER BRANCH)(P.M.),太陽島英文幼稚園(卑路乍街分校)(下午),G/F ENTRANCE & 1-3/F KA MING BUILDING 56 BELCHER'S STREET WESTERN DISTRICT HONG KONG,香港西環卑路乍街56號嘉明大廈地下入口及1至3樓,114-7-44,114-7-44,22-16-57,22-16-57,831330,831330,815968.9,815968.9,552739000112,552739000112,CO-ED,男女,P.M.,下午,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,28187074,28187074,28343322,28343322,,,http://www.sunisland.edu.hk,http://www.sunisland.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,TIVOLI ANGLO-CHINESE KINDERGARTEN(P.M.),宏福中英文幼稚園(下午),"G/F TOWER 4, TIVOLI GARDEN 75 TSING KING ROAD TSING YI NEW TERRITORIES",新界青衣青敬路75號宏福花園第四座地下,114-6-30,114-6-30,22-21-16,22-21-16,829202.2,829202.2,823934.6,823934.6,519103000112,519103000112,CO-ED,男女,P.M.,下午,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24326628,24326628,24344588,24344588,,,http://www.kindergarten.edu.hk,http://www.kindergarten.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,ANTONIA INTERNATIONAL KINDERGARTEN(A.M.),安東尼亞國際幼稚園(上午),SHOP NOS. 31 - 33 78 - 80 & 84 - 87 LG/F TSUEN WAN GARDEN PHASE I 15 - 23 CASTLE PEAK ROAD TSUEN WAN NEW TERRITORIES,新界荃灣青山公路15-23號荃灣花園第一期低層地下31-33 78-80及84-87號舖,114-7-19,114-7-19,22-22-12,22-22-12,830616.3,830616.3,825652.4,825652.4,598020000111,598020000111,CO-ED,男女,A.M.,上午,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26120984,26120984,26120284,26120284,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,THE INTERNATIONAL MONTESSORI SCHOOL - AN IMEF SCHOOL(P.M.),蒙特梭利國際學校(下午),M/F & OFFICE 1 OF 1/F TUNG FAI GARDENS 17 PO YAN STREET SHEUNG WAN HONG KONG,香港上環普仁街17號東輝花園1樓1室及閣樓,114-8-49,114-8-49,22-17-6,22-17-6,833196.3,833196.3,816233.7,816233.7,548430000412,548430000412,CO-ED,男女,P.M.,下午,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,TSUNG TSIN MISSION PAK TIN GRACEFUL KG (A.M.),崇真會白田美善幼稚園(上午),"G/F, SHING TIN HOUSE PAK TIN ESTATE SHEK KIP MEI KOWLOON",九龍石硤尾白田邨盛田樓地下,114-10-4,114-10-4,22-20-10,22-20-10,835327,835327,821895.3,821895.3,536482000111,536482000111,CO-ED,男女,A.M.,上午,SHAM SHUI PO,深水埗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,31522533,31522533,31522643,31522643,,,http://www.ptgraceful.edu.hk,http://www.ptgraceful.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,CHOI HA ESTATE KIT SAM KINDERGARTEN(WHOLE DAY),天主教彩霞邨潔心幼稚園(全日),NO 4 CARPARK PODIUM CHOI HA ESTATE NGAU TAU KOK KWUN TONG KOWLOON,九龍觀塘牛頭角彩霞邨停車場平台四號,114-13-2,114-13-2,22-19-32,22-19-32,840427.1,840427.1,820714.1,820714.1,325694000113,325694000113,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23051443,23051443,27584101,27584101,,,http://www.sihm.org.hk,http://www.sihm.org.hk,CATHOLICISM,天主教,
Kindergartens,幼稚園,DEBORAH ENGLISH KG (TSEUNG KWAN O)(A.M.),德寶英文幼稚園(將軍澳)(上午),KINDERGARTEN BLOCK BAUHINIA GARDEN 11 TONG CHUN STREET TSEUNG KWAN O NEW TERRITORIES (EXCLUDING AREA USED EXCLUSIVELY BY CHILD CARE CENTRE),新界將軍澳唐俊街11號寶盈花園幼稚園樓(幼兒中心專用部份除外),114-15-42,114-15-42,22-18-21,22-18-21,845017,845017,818547.2,818547.2,530131000211,530131000211,CO-ED,男女,A.M.,上午,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,2217 7933,2217 7933,2217 7920,2217 7920,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,CHRISTIAN ADRIANNE KINDERGARTEN (BAYVIEW)(A.M.),基督教安得兒幼稚園(灣景)(上午),LG2/F BAYVIEW GARDEN 633 CASTLE PEAK ROAD TSUEN WAN NEW TERRITORIES,新界荃灣青山公路633號灣景花園地庫二層,114-5-58,114-5-58,22-22-10,22-22-10,828288.6,828288.6,825602.8,825602.8,598038000111,598038000111,CO-ED,男女,A.M.,上午,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24991233,24991233,24990433,24990433,,,,,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,ST MARGARET MARY'S CATHOLIC KINDERGARTEN (A.M.),天主教聖瑪加利大幼稚園(上午),3-4/F ST MARGARET CHURCH CATHOLIC CENTRE 2A BROADWOOD ROAD HAPPY VALLEY HONG KONG,香港跑馬地樂活道2號A聖瑪加利大堂區中心3樓及4樓,114-11-3,114-11-3,22-16-28,22-16-28,837020.5,837020.5,815052.8,815052.8,325368000111,325368000111,CO-ED,男女,A.M.,上午,WAN CHAI,灣仔區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,25769824,25769824,28818422,28818422,,,http://www.stmkg.edu.hk/,http://www.stmkg.edu.hk/,CATHOLICISM,天主教,
Kindergartens,幼稚園,TWGH WONG WU LAI MING KINDERGARTEN(WHOLE DAY),東華三院王胡麗明幼稚園(全日),"G/F, SHEK FU HOUSE SHEK LEI (II) ESTATE KWAI CHUNG NEW TERRITORIES",新界葵涌石籬(二)邨石富樓地下,114-8-25,114-8-25,22-22-3,22-22-3,832497.7,832497.7,825366.8,825366.8,542547000113,542547000113,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,31266606,31266606,31266608,31266608,,,http://www.twghwwlmkg.edu.hk,http://www.twghwwlmkg.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,ARISTLE INTERNATIONAL KINDERGARTEN (P.M.),雅士圖國際幼稚園 (下午),"SHOP 1, G/F. & SHOP 2, G/F. & 1/F., EMERALD 28, 22 & 26 TAI PO ROAD, KOWLOON",九龍大埔道22及26號翠峰28地下及1樓2號舖及地下1號舖,114-10-4,114-10-4,22-19-38,22-19-38,835318.9,835318.9,820918.9,820918.9,604470000112,604470000112,CO-ED,男女,P.M.,下午,SHAM SHUI PO,深水埗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,2323 2982,2323 2982,,,,,,,,,
Kindergartens,幼稚園,HO YAN KG (SPONSORED BY SIK SIK YUEN) (A.M.),嗇色園主辦可仁幼稚園(上午),UNITS 21 - 40 G/F LEI TIM HOUSE APLEICHAU ESTATE HONG KONG,香港鴨脷洲邨利添樓地下21-40號室,114-9-4,114-9-4,22-14-41,22-14-41,833617,833617,811773.8,811773.8,324850000111,324850000111,CO-ED,男女,A.M.,上午,SOUTHERN,南區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,25552191,25552191,25521815,25521815,,,http://www.siksikyuen.org.hk,http://www.siksikyuen.org.hk,"CONFUCIANISM,BUDDHISM & TAOISM",儒釋道三教,
